Gene ID,Threshold,Namespace,ProtNote Term Count,InterPro2GO Term Count,Exact Match Count,Has ProtNote Prediction,Has Exact Match,ProtNote GO Terms,InterPro2GO GO Terms,Exact Matching GO Terms
B9J08_000261,0.9,BP,0,2,0,False,False,,GO:0006696;GO:0016126,
B9J08_000262,0.9,BP,1,5,0,True,False,GO:0006811,GO:0006812;GO:0006816;GO:0006874;GO:0055085;GO:0070588,
B9J08_000263,0.9,BP,0,4,0,False,False,,GO:0000079;GO:0031106;GO:0032878;GO:0051726,
B9J08_000264,0.9,BP,0,1,0,False,False,,GO:0006457,
B9J08_000268,0.9,BP,0,1,0,False,False,,GO:0006357,
B9J08_000269,0.9,BP,0,14,0,False,False,,GO:0000747;GO:0000750;GO:0001403;GO:0006886;GO:0006913;GO:0007118;GO:0007119;GO:0007163;GO:0030010;GO:0030950;GO:0045921;GO:0051301;GO:0071963;GO:1902917,
B9J08_000270,0.9,BP,1,4,0,True,False,GO:0010468,GO:0006355;GO:0006357;GO:0045944;GO:0071456,
B9J08_000271,0.9,BP,0,1,0,False,False,,GO:0034551,
B9J08_000272,0.9,BP,5,5,1,True,True,GO:0006810;GO:0008104;GO:0015031;GO:0015833;GO:0045184,GO:0006623;GO:0006886;GO:0006896;GO:0015031;GO:0016192,GO:0015031
B9J08_000273,0.9,BP,7,7,0,True,False,GO:0006725;GO:0006807;GO:0008152;GO:0009058;GO:0009987;GO:0019752;GO:0044237,GO:0006569;GO:0009435;GO:0019441;GO:0019805;GO:0034354;GO:0043420;GO:0097053,
B9J08_000274,0.9,BP,6,3,1,True,True,GO:0005975;GO:0006090;GO:0006096;GO:0008152;GO:0016052;GO:0019752,GO:0006096;GO:0015976;GO:0032889,GO:0006096
B9J08_000275,0.9,BP,5,4,1,True,True,GO:0006508;GO:0006807;GO:0008152;GO:0019538;GO:0051603,GO:0006511;GO:0010499;GO:0043161;GO:0051603,GO:0051603
B9J08_000276,0.9,BP,0,4,0,False,False,,GO:0006879;GO:0016226;GO:0097428;GO:0106034,
B9J08_000278,0.9,BP,3,1,0,True,False,GO:0006807;GO:0008152;GO:0019538,GO:0006400,
B9J08_000280,0.9,BP,0,1,0,False,False,,GO:0032511,
B9J08_000282,0.9,BP,0,5,0,False,False,,GO:0006355;GO:0045893;GO:0051568;GO:0051569;GO:1903341,
B9J08_000284,0.9,BP,0,1,0,False,False,,GO:0030476,
B9J08_000285,0.9,BP,0,2,0,False,False,,GO:0006468;GO:0018105,
B9J08_000286,0.9,BP,0,2,0,False,False,,GO:0000027;GO:0042273,
B9J08_000287,0.9,BP,0,3,0,False,False,,GO:0007165;GO:0007264;GO:0015031,
B9J08_000288,0.9,BP,0,13,0,False,False,,GO:0006468;GO:0007165;GO:0009272;GO:0009612;GO:0010606;GO:0030242;GO:0032186;GO:0035556;GO:0060211;GO:0060237;GO:0070610;GO:0090334;GO:2000769,
B9J08_000289,0.9,BP,0,1,0,False,False,,GO:1904263,
B9J08_000290,0.9,BP,0,8,0,False,False,,GO:0000086;GO:0006468;GO:0018105;GO:0035556;GO:0044879;GO:0046777;GO:0051726;GO:1902935,
B9J08_000291,0.9,BP,3,13,0,True,False,GO:0006796;GO:0019538;GO:0036211,GO:0006468;GO:0006650;GO:0018105;GO:0031139;GO:0042149;GO:0046777;GO:0060237;GO:0061093;GO:0070941;GO:0071311;GO:0090155;GO:1900237;GO:1903940,
B9J08_000293,0.9,BP,1,1,0,True,False,GO:0008152,GO:0032543,
B9J08_000294,0.9,BP,0,2,0,False,False,,GO:0006281;GO:0016573,
B9J08_000296,0.9,BP,3,5,0,True,False,GO:0006810;GO:0009987;GO:0016192,GO:0006886;GO:0006887;GO:0006893;GO:0006904;GO:0090522,
B9J08_000297,0.9,BP,0,1,0,False,False,,GO:0016192,
B9J08_000298,0.9,BP,0,2,0,False,False,,GO:0000256;GO:0006144,
B9J08_000299,0.9,BP,0,2,0,False,False,,GO:0008053;GO:0051646,
B9J08_000301,0.9,BP,1,1,0,True,False,GO:0006810,GO:0055085,
B9J08_000302,0.9,BP,0,2,0,False,False,,GO:0006614;GO:0006616,
B9J08_000303,0.9,BP,0,3,0,False,False,,GO:0033523;GO:0036503;GO:0072583,
B9J08_000306,0.9,BP,0,2,0,False,False,,GO:0018342;GO:0018343,
B9J08_000307,0.9,BP,0,6,0,False,False,,GO:0006470;GO:0016311;GO:0032873;GO:0035335;GO:0043937;GO:0051457,
B9J08_000309,0.9,BP,0,2,0,False,False,,GO:0007096;GO:0043007,
B9J08_000310,0.9,BP,0,5,0,False,False,,GO:0006607;GO:0006999;GO:0015031;GO:0031990;GO:0051028,
B9J08_000311,0.9,BP,0,11,0,False,False,,GO:0000467;GO:0006364;GO:0016075;GO:0034427;GO:0034473;GO:0034475;GO:0034476;GO:0043928;GO:0071028;GO:0071035;GO:0071038,
B9J08_000312,0.9,BP,0,2,0,False,False,,GO:0006396;GO:0030488,
B9J08_000314,0.9,BP,0,6,0,False,False,,GO:0000422;GO:0007154;GO:0016236;GO:0032258;GO:0034498;GO:0042147,
B9J08_000315,0.9,BP,0,2,0,False,False,,GO:0006688;GO:0006874,
B9J08_000317,0.9,BP,0,6,0,False,False,,GO:0000301;GO:0006904;GO:0007018;GO:0007019;GO:0007097;GO:0071963,
B9J08_000319,0.9,BP,0,3,0,False,False,,GO:0006146;GO:0009168;GO:0043103,
B9J08_000320,0.9,BP,6,1,0,True,False,GO:0006520;GO:0006807;GO:0008152;GO:0009987;GO:0019752;GO:0044237,GO:0009070,
B9J08_000321,0.9,BP,0,1,0,False,False,,GO:0055085,
B9J08_000322,0.9,BP,1,2,1,True,True,GO:0045454,GO:0006662;GO:0045454,GO:0045454
B9J08_000323,0.9,BP,5,4,0,True,False,GO:0006807;GO:0008152;GO:0019538;GO:0044237;GO:0051603,GO:0006511;GO:0042176;GO:0043161;GO:0043248,
B9J08_000324,0.9,BP,0,5,0,False,False,,GO:0006665;GO:0007205;GO:0016310;GO:0019722;GO:0046512,
B9J08_000325,0.9,BP,0,2,0,False,False,,GO:0045807;GO:0070086,
B9J08_000326,0.9,BP,0,3,0,False,False,,GO:0006779;GO:0006782;GO:0006783,
B9J08_000327,0.9,BP,0,1,0,False,False,,GO:0000398,
B9J08_000328,0.9,BP,0,3,0,False,False,,GO:0006415;GO:0032543;GO:0070126,
B9J08_000331,0.9,BP,1,2,0,True,False,GO:0009987,GO:0006511;GO:0043248,
B9J08_000332,0.9,BP,2,10,0,True,False,GO:0006810;GO:0008104,GO:0000973;GO:0006302;GO:0006406;GO:0006606;GO:0016973;GO:0030466;GO:0031990;GO:0034398;GO:0045893;GO:0045944,
B9J08_000333,0.9,BP,0,2,0,False,False,,GO:0000388;GO:0000398,
B9J08_000335,0.9,BP,0,5,0,False,False,,GO:0006886;GO:0007264;GO:0034067;GO:0034976;GO:0043001,
B9J08_000337,0.9,BP,0,2,0,False,False,,GO:0030447;GO:0031204,
B9J08_000338,0.9,BP,0,5,0,False,False,,GO:0001927;GO:0006887;GO:0006893;GO:0048309;GO:0051601,
B9J08_000339,0.9,BP,2,1,0,True,False,GO:0009060;GO:0045333,GO:0006123,
B9J08_000340,0.9,BP,1,9,0,True,False,GO:0006796,GO:0000079;GO:0000086;GO:0000320;GO:0006468;GO:0010697;GO:0040020;GO:0044879;GO:0090154;GO:0110031,
B9J08_000341,0.9,BP,0,4,0,False,False,,GO:0000122;GO:0006355;GO:0006357;GO:0045944,
B9J08_000342,0.9,BP,0,3,0,False,False,,GO:0006810;GO:0055085;GO:1990575,
B9J08_000344,0.9,BP,0,3,0,False,False,,GO:0006879;GO:0034599;GO:0045041,
B9J08_000345,0.9,BP,7,1,0,True,False,GO:0006725;GO:0006807;GO:0008152;GO:0009058;GO:0009987;GO:0044237;GO:0044271,GO:0009159,
B9J08_000346,0.9,BP,5,1,0,True,False,GO:0006807;GO:0008152;GO:0009058;GO:0009987;GO:0044237,GO:0006412,
B9J08_000347,0.9,BP,0,2,0,False,False,,GO:0015749;GO:0055085,
B9J08_000348,0.9,BP,2,8,0,True,False,GO:0006006;GO:0009058,GO:0000122;GO:0006355;GO:0007165;GO:0009267;GO:0015976;GO:0045944;GO:0061414;GO:0061415,
B9J08_000351,0.9,BP,0,3,0,False,False,,GO:0001731;GO:0006418;GO:0051351,
B9J08_000352,0.9,BP,0,7,0,False,False,,GO:0001510;GO:0008033;GO:0009452;GO:0017126;GO:0032210;GO:0036261;GO:0051321,
B9J08_000353,0.9,BP,3,8,0,True,False,GO:0010468;GO:0010629;GO:0019222,GO:0030968;GO:0032790;GO:0045727;GO:0070317;GO:0070481;GO:0070651;GO:0070966;GO:0071025,
B9J08_000354,0.9,BP,0,5,0,False,False,,GO:0006903;GO:0071574;GO:1903475;GO:1903476;GO:1903479,
B9J08_000355,0.9,BP,1,5,0,True,False,GO:0009987,GO:0000724;GO:0000725;GO:0006281;GO:0051304;GO:0071139,
B9J08_000356,0.9,BP,5,4,0,True,False,GO:0006807;GO:0008152;GO:0009987;GO:0016070;GO:0044237,GO:0006418;GO:0006424;GO:0032543;GO:0043039,
B9J08_000359,0.9,BP,0,1,0,False,False,,GO:0032511,
B9J08_000360,0.9,BP,4,1,0,True,False,GO:0006810;GO:0008104;GO:0009987;GO:0015833,GO:0006896,
B9J08_000362,0.9,BP,1,2,0,True,False,GO:0009987,GO:0009691;GO:0014074,
B9J08_000363,0.9,BP,0,3,0,False,False,,GO:0015976;GO:0034599;GO:0071244,
B9J08_000364,0.9,BP,3,1,0,True,False,GO:0006139;GO:0008152;GO:0009987,GO:0006312,
B9J08_000365,0.9,BP,0,3,0,False,False,,GO:0005975;GO:0005976;GO:0005980,
B9J08_000366,0.9,BP,0,1,0,False,False,,GO:0034975,
B9J08_000367,0.9,BP,3,3,0,True,False,GO:0006629;GO:0008152;GO:0009058,GO:0006633;GO:0006696;GO:0008610,
B9J08_000368,0.9,BP,1,1,0,True,False,GO:0006810,GO:0055085,
B9J08_000370,0.9,BP,0,1,0,False,False,,GO:0008152,
B9J08_000371,0.9,BP,0,9,0,False,False,,GO:0006995;GO:0009267;GO:0010507;GO:0016237;GO:0043547;GO:0045944;GO:1903778;GO:1904262;GO:1904263,
B9J08_000372,0.9,BP,0,11,0,False,False,,GO:0006508;GO:0007127;GO:0007130;GO:0030437;GO:0030476;GO:0031145;GO:0044778;GO:0045132;GO:0045732;GO:1904668;GO:1905786,
B9J08_000373,0.9,BP,1,2,0,True,False,GO:0008152,GO:0006487;GO:0006488,
B9J08_000374,0.9,BP,0,2,0,False,False,,GO:0042546;GO:0070880,
B9J08_000377,0.9,BP,0,1,0,False,False,,GO:0032435,
B9J08_000378,0.9,BP,0,2,0,False,False,,GO:0000183;GO:0006357,
B9J08_000379,0.9,BP,7,3,1,True,True,GO:0000162;GO:0006520;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0000162;GO:0009058;GO:0070791,GO:0000162
B9J08_000381,0.9,BP,1,10,0,True,False,GO:0009987,GO:0000045;GO:0005977;GO:0007030;GO:0030433;GO:0030437;GO:0031134;GO:0031468;GO:0034727;GO:0043161;GO:0061025,
B9J08_000382,0.9,BP,8,5,1,True,True,GO:0006520;GO:0006807;GO:0008152;GO:0008652;GO:0009058;GO:0009987;GO:0019752;GO:0044237,GO:0008652;GO:0009086;GO:0019280;GO:0032259;GO:0046084,GO:0008652
B9J08_000383,0.9,BP,0,2,0,False,False,,GO:0006457;GO:0034394,
B9J08_000384,0.9,BP,7,3,0,True,False,GO:0000271;GO:0005976;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0044237,GO:0031505;GO:0034411;GO:0071970,
B9J08_000385,0.9,BP,0,2,0,False,False,,GO:0001100;GO:0031578,
B9J08_000388,0.9,BP,1,3,0,True,False,GO:0009987,GO:0006355;GO:0045944;GO:0051321,
B9J08_000390,0.9,BP,1,2,0,True,False,GO:0006810,GO:0015880;GO:0055085,
B9J08_000391,0.9,BP,0,1,0,False,False,,GO:0017196,
B9J08_000392,0.9,BP,0,1,0,False,False,,GO:0061504,
B9J08_000393,0.9,BP,0,3,0,False,False,,GO:0002181;GO:0006480;GO:0018016,
B9J08_000394,0.9,BP,0,4,0,False,False,,GO:0000727;GO:0006260;GO:0006261;GO:1902975,
B9J08_000395,0.9,BP,0,14,0,False,False,,GO:0000083;GO:0001015;GO:0006353;GO:0006355;GO:0006360;GO:0006362;GO:0031124;GO:0031126;GO:0051569;GO:0060260;GO:0090262;GO:1901525;GO:2001173;GO:2001209,
B9J08_000396,0.9,BP,0,4,0,False,False,,GO:0007094;GO:0031134;GO:0034501;GO:1990758,
B9J08_000397,0.9,BP,1,3,0,True,False,GO:0009987,GO:0006631;GO:0016559;GO:0019395,
B9J08_000398,0.9,BP,0,2,0,False,False,,GO:0006508;GO:0031505,
B9J08_000399,0.9,BP,0,2,0,False,False,,GO:0000463;GO:0042273,
B9J08_000400,0.9,BP,0,4,0,False,False,,GO:0006486;GO:0006487;GO:0006488;GO:0006490,
B9J08_000401,0.9,BP,2,2,0,True,False,GO:0006355;GO:0010468,GO:0045944;GO:1900189,
B9J08_000404,0.9,BP,0,5,0,False,False,,GO:0000972;GO:0000973;GO:0006406;GO:0016973;GO:2000728,
B9J08_000405,0.9,BP,0,2,0,False,False,,GO:0006821;GO:0055085,
B9J08_000406,0.9,BP,0,1,0,False,False,,GO:0000244,
B9J08_000408,0.9,BP,0,4,0,False,False,,GO:0006486;GO:0018279;GO:0036503;GO:0070880,
B9J08_000409,0.9,BP,3,4,0,True,False,GO:0006807;GO:0008152;GO:0044237,GO:0006555;GO:0006730;GO:0009086;GO:0035999,
B9J08_000410,0.9,BP,0,2,0,False,False,,GO:0006979;GO:0034599,
B9J08_000411,0.9,BP,0,1,0,False,False,,GO:0006807,
B9J08_000412,0.9,BP,0,13,0,False,False,,GO:0000076;GO:0000077;GO:0000723;GO:0000725;GO:0006281;GO:0007093;GO:0031573;GO:0032147;GO:0033314;GO:0051321;GO:0051598;GO:0071479;GO:2000042,
B9J08_000413,0.9,BP,0,1,0,False,False,,GO:0006850,
B9J08_000414,0.9,BP,0,1,0,False,False,,GO:0006355,
B9J08_000415,0.9,BP,0,1,0,False,False,,GO:0043048,
B9J08_000417,0.9,BP,1,14,0,True,False,GO:0009987,GO:0000282;GO:0000747;GO:0007096;GO:0030010;GO:0030100;GO:0032955;GO:0043577;GO:0060236;GO:0061246;GO:0071963;GO:0072697;GO:1901891;GO:1902432;GO:1902917,
B9J08_000418,0.9,BP,0,6,0,False,False,,GO:0006811;GO:0006826;GO:0006879;GO:0010106;GO:0015677;GO:0033215,
B9J08_000419,0.9,BP,3,1,0,True,False,GO:0008152;GO:0009987;GO:0044237,GO:0022900,
B9J08_000420,0.9,BP,0,1,0,False,False,,GO:0009060,
B9J08_000422,0.9,BP,2,5,0,True,False,GO:0044237;GO:0051726,GO:0000079;GO:0000083;GO:0007033;GO:0007089;GO:0042144,
B9J08_000423,0.9,BP,0,1,0,False,False,,GO:0016579,
B9J08_000424,0.9,BP,0,1,0,False,False,,GO:0018063,
B9J08_000425,0.9,BP,0,1,0,False,False,,GO:0007131,
B9J08_000427,0.9,BP,0,3,0,False,False,,GO:0006612;GO:0018230;GO:0018345,
B9J08_000428,0.9,BP,0,5,0,False,False,,GO:0001522;GO:0006396;GO:0006400;GO:0009451;GO:1990481,
B9J08_000430,0.9,BP,0,1,0,False,False,,GO:0140291,
B9J08_000431,0.9,BP,0,10,0,False,False,,GO:0000266;GO:0006623;GO:0006897;GO:0007031;GO:0007034;GO:0016559;GO:0030036;GO:0045053;GO:0048312;GO:0060988,
B9J08_000432,0.9,BP,0,2,0,False,False,,GO:0006468;GO:0038202,
B9J08_000433,0.9,BP,0,4,0,False,False,,GO:0006557;GO:0006597;GO:0008295;GO:0015940,
B9J08_000434,0.9,BP,0,10,0,False,False,,GO:0006839;GO:0006915;GO:0009060;GO:0009061;GO:0015866;GO:0015867;GO:0015886;GO:0055085;GO:0140021;GO:1990544,
B9J08_000435,0.9,BP,0,8,0,False,False,,GO:0000749;GO:0006812;GO:0006886;GO:0006897;GO:0007163;GO:0015914;GO:0034203;GO:0045332,
B9J08_000436,0.9,BP,0,3,0,False,False,,GO:0140114;GO:0140116;GO:1903424,
B9J08_000437,0.9,BP,4,6,0,True,False,GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0000209;GO:0006301;GO:0010994;GO:0070534;GO:0070914;GO:0120113,
B9J08_000442,0.9,BP,4,9,0,True,False,GO:0006139;GO:0006725;GO:0006807;GO:0009987,GO:0000184;GO:0000956;GO:0006310;GO:0006449;GO:0008298;GO:0016567;GO:0030466;GO:0070478;GO:2000815,
B9J08_000443,0.9,BP,0,8,0,False,False,,GO:0007120;GO:0007121;GO:0007163;GO:0030447;GO:0031578;GO:0036267;GO:0043087;GO:0051056,
B9J08_000444,0.9,BP,5,10,1,True,True,GO:0006810;GO:0008104;GO:0015031;GO:0045184;GO:0048194,GO:0006896;GO:0015914;GO:0030437;GO:0031322;GO:0043001;GO:0046488;GO:0048193;GO:0048194;GO:1901352;GO:2001246,GO:0048194
B9J08_000445,0.9,BP,0,3,0,False,False,,GO:0016226;GO:0106034;GO:0106035,
B9J08_000446,0.9,BP,0,2,0,False,False,,GO:0006066;GO:0009437,
B9J08_000447,0.9,BP,0,2,0,False,False,,GO:0006281;GO:0010468,
B9J08_000449,0.9,BP,1,3,0,True,False,GO:0006810,GO:0003333;GO:0006865;GO:0055085,
B9J08_000450,0.9,BP,0,1,0,False,False,,GO:0055085,
B9J08_000451,0.9,BP,3,4,0,True,False,GO:0006807;GO:0008152;GO:0016070,GO:0000122;GO:0006355;GO:0045944;GO:2001278,
B9J08_000452,0.9,BP,0,4,0,False,False,,GO:0008608;GO:0031116;GO:0051301;GO:0051987,
B9J08_000454,0.9,BP,0,3,0,False,False,,GO:0032781;GO:0048309;GO:0072318,
B9J08_000458,0.9,BP,0,13,0,False,False,,GO:0000750;GO:0001403;GO:0006468;GO:0010914;GO:0030437;GO:0033246;GO:0034307;GO:0042318;GO:0043409;GO:0046777;GO:0046827;GO:0071507;GO:0075296,
B9J08_000459,0.9,BP,0,3,0,False,False,,GO:0006621;GO:0006888;GO:0016050,
B9J08_000460,0.9,BP,5,3,0,True,False,GO:0006807;GO:0008152;GO:0009987;GO:0019752;GO:0044237,GO:0006520;GO:0006532;GO:0009058,
B9J08_000461,0.9,BP,6,1,0,True,False,GO:0006807;GO:0009987;GO:0016043;GO:0022618;GO:0044237;GO:0065003,GO:0006412,
B9J08_000462,0.9,BP,1,13,0,True,False,GO:0051726,GO:0000022;GO:0000076;GO:0000077;GO:0006873;GO:0007059;GO:0007094;GO:0030010;GO:0030437;GO:0032091;GO:0051211;GO:0051315;GO:0051321;GO:1902426,
B9J08_000463,0.9,BP,0,2,0,False,False,,GO:0007034;GO:0032781,
B9J08_000464,0.9,BP,0,1,0,False,False,,GO:0045047,
B9J08_000465,0.9,BP,7,2,1,True,True,GO:0006807;GO:0008152;GO:0009058;GO:0009073;GO:0009987;GO:0019752;GO:0044237,GO:0009073;GO:0009423,GO:0009073
B9J08_000467,0.9,BP,0,3,0,False,False,,GO:0006357;GO:0071252;GO:0080135,
B9J08_000468,0.9,BP,0,6,0,False,False,,GO:0000083;GO:0000122;GO:0006357;GO:0045944;GO:0060196;GO:2001043,
B9J08_000469,0.9,BP,7,3,0,True,False,GO:0006520;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0044237;GO:1901605,GO:0006099;GO:0006103;GO:0033512,
B9J08_000473,0.9,BP,0,10,0,False,False,,GO:0006457;GO:0009272;GO:0009992;GO:0015883;GO:0030148;GO:0055074;GO:0055085;GO:0061454;GO:0071476;GO:0098703,
B9J08_000474,0.9,BP,1,2,0,True,False,GO:0009987,GO:0046854;GO:0048015,
B9J08_000475,0.9,BP,4,7,0,True,False,GO:0006810;GO:0008104;GO:0015031;GO:0015833,GO:0000054;GO:0000463;GO:0000466;GO:0006364;GO:0042256;GO:0042273;GO:1902626,
B9J08_000476,0.9,BP,0,12,0,False,False,,GO:0006355;GO:0019538;GO:0034605;GO:0034975;GO:0035617;GO:0042026;GO:0043335;GO:0051085;GO:0070370;GO:0070414;GO:0071218;GO:0071470,
B9J08_000479,0.9,BP,0,2,0,False,False,,GO:0055085;GO:1990961,
B9J08_000480,0.9,BP,1,14,0,True,False,GO:0009987,GO:0006274;GO:0016236;GO:0016320;GO:0051228;GO:0051301;GO:0051306;GO:0051974;GO:0070651;GO:0071629;GO:0071630;GO:0071712;GO:0072671;GO:0097352;GO:2001168,
B9J08_000482,0.9,BP,0,4,0,False,False,,GO:0006812;GO:0006874;GO:0055085;GO:0070316,
B9J08_000483,0.9,BP,0,2,0,False,False,,GO:0006457;GO:0006616,
B9J08_000484,0.9,BP,6,4,1,True,True,GO:0006544;GO:0006546;GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0006546;GO:0006730;GO:0009249;GO:0019464,GO:0006546
B9J08_000485,0.9,BP,0,6,0,False,False,,GO:0006887;GO:0006893;GO:0006897;GO:0006906;GO:0016192;GO:0032120,
B9J08_000486,0.9,BP,0,11,0,False,False,,GO:0000011;GO:0006281;GO:0006338;GO:0006897;GO:0009306;GO:0016573;GO:0030010;GO:0030476;GO:0034599;GO:1902404;GO:1903475,
B9J08_000487,0.9,BP,0,2,0,False,False,,GO:0034975;GO:0046443,
B9J08_000488,0.9,BP,2,9,0,True,False,GO:0006807;GO:0008152,GO:0000722;GO:0006311;GO:0006338;GO:0007131;GO:0030491;GO:0032079;GO:0032392;GO:0045003;GO:0061806,
B9J08_000490,0.9,BP,0,3,0,False,False,,GO:0036003;GO:0045944;GO:0061402,
B9J08_000491,0.9,BP,0,1,0,False,False,,GO:0006089,
B9J08_000492,0.9,BP,0,14,0,False,False,,GO:0000001;GO:0000132;GO:0000281;GO:0007015;GO:0007107;GO:0007118;GO:0030448;GO:0045033;GO:0048313;GO:0061572;GO:0061573;GO:0070649;GO:0071963;GO:1990896,
B9J08_000494,0.9,BP,0,6,0,False,False,,GO:0006797;GO:0006814;GO:0006817;GO:0015794;GO:0055085;GO:2000185,
B9J08_000495,0.9,BP,0,2,0,False,False,,GO:0006511;GO:0016579,
B9J08_000496,0.9,BP,0,2,0,False,False,,GO:0009396;GO:0035999,
B9J08_000497,0.9,BP,0,1,0,False,False,,GO:0016480,
B9J08_000498,0.9,BP,0,1,0,False,False,,GO:0006796,
B9J08_000499,0.9,BP,0,5,0,False,False,,GO:0000706;GO:0006259;GO:0007131;GO:0031619;GO:0042138,
B9J08_000500,0.9,BP,0,2,0,False,False,,GO:0006033;GO:0016192,
B9J08_000501,0.9,BP,0,1,0,False,False,,GO:0006811,
B9J08_000503,0.9,BP,0,4,0,False,False,,GO:0001407;GO:0015794;GO:0046942;GO:0055085,
B9J08_000504,0.9,BP,0,1,0,False,False,,GO:0046856,
B9J08_000506,0.9,BP,0,2,0,False,False,,GO:0006811;GO:0007035,
B9J08_000507,0.9,BP,5,3,1,True,True,GO:0006099;GO:0008152;GO:0009987;GO:0044237;GO:0055114,GO:0006099;GO:0006121;GO:0022900,GO:0006099
B9J08_000508,0.9,BP,0,2,0,False,False,,GO:0006468;GO:1904262,
B9J08_000510,0.9,BP,1,11,0,True,False,GO:0009987,GO:0007264;GO:0009272;GO:0030010;GO:0035023;GO:0035556;GO:0043951;GO:0045807;GO:0051666;GO:0060237;GO:0090630;GO:1903501,
B9J08_000511,0.9,BP,3,10,1,True,True,GO:0000038;GO:0006633;GO:0019752,GO:0006633;GO:0006892;GO:0019367;GO:0030148;GO:0030497;GO:0032511;GO:0034625;GO:0034626;GO:0042761;GO:0071763,GO:0006633
B9J08_000513,0.9,BP,4,10,0,True,False,GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0000209;GO:0000278;GO:0000447;GO:0000448;GO:0000472;GO:0000480;GO:0006511;GO:0006913;GO:0006997;GO:0016567,
B9J08_000514,0.9,BP,8,14,0,True,False,GO:0006139;GO:0006259;GO:0006725;GO:0006807;GO:0006950;GO:0008152;GO:0009987;GO:0044237,GO:0000709;GO:0000722;GO:0000724;GO:0000727;GO:0000730;GO:0006277;GO:0006281;GO:0006301;GO:0006310;GO:0006312;GO:0006974;GO:0007131;GO:0043504;GO:0045002,
B9J08_000515,0.9,BP,4,2,0,True,False,GO:0006807;GO:0008152;GO:0009987;GO:0044237,GO:0032446;GO:0045116,
B9J08_000516,0.9,BP,0,4,0,False,False,,GO:0006654;GO:0032048;GO:0035965;GO:0055088,
B9J08_000517,0.9,BP,4,4,1,True,True,GO:0006810;GO:0006811;GO:0006812;GO:0055085,GO:0006811;GO:0010106;GO:0033215;GO:0055072,GO:0006811
B9J08_000518,0.9,BP,0,4,0,False,False,,GO:0006623;GO:0006886;GO:0006896;GO:0016192,
B9J08_000519,0.9,BP,3,5,0,True,False,GO:0008152;GO:0009987;GO:0044237,GO:0006486;GO:0006506;GO:0009059;GO:0019348;GO:0180047,
B9J08_000520,0.9,BP,0,2,0,False,False,,GO:0006887;GO:0006893,
B9J08_000522,0.9,BP,9,4,0,True,False,GO:0006139;GO:0006520;GO:0006725;GO:0006807;GO:0008152;GO:0009987;GO:0016070;GO:0019752;GO:0044237,GO:0006418;GO:0006434;GO:0009847;GO:0070158,
B9J08_000523,0.9,BP,5,5,0,True,False,GO:0006807;GO:0008152;GO:0009987;GO:0019538;GO:0044237,GO:0006508;GO:0006518;GO:0006627;GO:0006879;GO:0050821,
B9J08_000524,0.9,BP,0,4,0,False,False,,GO:0000196;GO:0006468;GO:0018105;GO:0035556,
B9J08_000527,0.9,BP,5,5,0,True,False,GO:0006810;GO:0008104;GO:0015031;GO:0015833;GO:0045184,GO:0006623;GO:0007034;GO:0032511;GO:0045324;GO:1904902,
B9J08_000528,0.9,BP,0,3,0,False,False,,GO:0006801;GO:0019430;GO:0072593,
B9J08_000529,0.9,BP,0,6,0,False,False,,GO:0006886;GO:0007154;GO:0015031;GO:0016192;GO:0032120;GO:0042147,
B9J08_000530,0.9,BP,0,1,0,False,False,,GO:0008053,
B9J08_000531,0.9,BP,0,1,0,False,False,,GO:0051568,
B9J08_000532,0.9,BP,5,6,0,True,False,GO:0006810;GO:0008104;GO:0015031;GO:0015833;GO:0045184,GO:0006886;GO:0006897;GO:0006906;GO:0016192;GO:0048193;GO:0048278,
B9J08_000533,0.9,BP,1,5,0,True,False,GO:0006807,GO:0001403;GO:0006325;GO:0006366;GO:0007124;GO:0016573,
B9J08_000534,0.9,BP,0,5,0,False,False,,GO:0000724;GO:0006261;GO:0007064;GO:0010526;GO:0090618,
B9J08_000535,0.9,BP,0,2,0,False,False,,GO:0000398;GO:0032781,
B9J08_000536,0.9,BP,0,2,0,False,False,,GO:0000001;GO:0007005,
B9J08_000537,0.9,BP,1,3,0,True,False,GO:0009987,GO:0000447;GO:0000472;GO:0043248,
B9J08_000538,0.9,BP,0,5,0,False,False,,GO:0006474;GO:0016573;GO:0017198;GO:0018002;GO:0061606,
B9J08_000539,0.9,BP,0,2,0,False,False,,GO:0006888;GO:0048193,
B9J08_000541,0.9,BP,0,2,0,False,False,,GO:0016573;GO:1990414,
B9J08_000542,0.9,BP,0,5,0,False,False,,GO:0006470;GO:0016311;GO:0035335;GO:0043937;GO:0051220,
B9J08_000543,0.9,BP,3,13,2,True,True,GO:0006662;GO:0009987;GO:0045454,GO:0000011;GO:0006662;GO:0006888;GO:0006890;GO:0019379;GO:0034599;GO:0034614;GO:0042144;GO:0042744;GO:0045454;GO:0080058;GO:1900409;GO:1990355,GO:0006662;GO:0045454
B9J08_000544,0.9,BP,0,2,0,False,False,,GO:0018022;GO:0018026,
